,quad_id,lat,lat2,lon,lon2,geometry
1301,1302,40.680037,40.685037,-73.99218199999999,-73.98718199999999,"POLYGON ((-73.98718199999999 40.680037, -73.98718199999999 40.685037, -73.99218199999999 40.685037, -73.99218199999999 40.680037, -73.98718199999999 40.680037))"
1302,1303,40.680037,40.685037,-73.98718199999999,-73.982182,"POLYGON ((-73.982182 40.680037, -73.982182 40.685037, -73.98718199999999 40.685037, -73.98718199999999 40.680037, -73.982182 40.680037))"
1303,1304,40.680037,40.685037,-73.982182,-73.97718199999998,"POLYGON ((-73.97718199999998 40.680037, -73.97718199999998 40.685037, -73.982182 40.685037, -73.982182 40.680037, -73.97718199999998 40.680037))"
1304,1305,40.680037,40.685037,-73.97718199999998,-73.97218199999999,"POLYGON ((-73.97218199999999 40.680037, -73.97218199999999 40.685037, -73.97718199999998 40.685037, -73.97718199999998 40.680037, -73.97218199999999 40.680037))"
1305,1306,40.680037,40.685037,-73.97218199999999,-73.967182,"POLYGON ((-73.967182 40.680037, -73.967182 40.685037, -73.97218199999999 40.685037, -73.97218199999999 40.680037, -73.967182 40.680037))"
1306,1307,40.680037,40.685037,-73.967182,-73.96218199999998,"POLYGON ((-73.96218199999998 40.680037, -73.96218199999998 40.685037, -73.967182 40.685037, -73.967182 40.680037, -73.96218199999998 40.680037))"
1307,1308,40.680037,40.685037,-73.96218199999998,-73.95718199999999,"POLYGON ((-73.95718199999999 40.680037, -73.95718199999999 40.685037, -73.96218199999998 40.685037, -73.96218199999998 40.680037, -73.95718199999999 40.680037))"
1308,1309,40.680037,40.685037,-73.95718199999999,-73.952182,"POLYGON ((-73.952182 40.680037, -73.952182 40.685037, -73.95718199999999 40.685037, -73.95718199999999 40.680037, -73.952182 40.680037))"
1309,1310,40.680037,40.685037,-73.952182,-73.94718199999998,"POLYGON ((-73.94718199999998 40.680037, -73.94718199999998 40.685037, -73.952182 40.685037, -73.952182 40.680037, -73.94718199999998 40.680037))"
1310,1311,40.680037,40.685037,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.680037, -73.94218199999999 40.685037, -73.94718199999998 40.685037, -73.94718199999998 40.680037, -73.94218199999999 40.680037))"
1311,1312,40.680037,40.685037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.680037, -73.93718199999999 40.685037, -73.94218199999999 40.685037, -73.94218199999999 40.680037, -73.93718199999999 40.680037))"
1312,1313,40.680037,40.685037,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.680037, -73.93218199999998 40.685037, -73.93718199999999 40.685037, -73.93718199999999 40.680037, -73.93218199999998 40.680037))"
1313,1314,40.680037,40.685037,-73.93218199999998,-73.92718199999999,"POLYGON ((-73.92718199999999 40.680037, -73.92718199999999 40.685037, -73.93218199999998 40.685037, -73.93218199999998 40.680037, -73.92718199999999 40.680037))"
1314,1315,40.680037,40.685037,-73.92718199999999,-73.92218199999999,"POLYGON ((-73.92218199999999 40.680037, -73.92218199999999 40.685037, -73.92718199999999 40.685037, -73.92718199999999 40.680037, -73.92218199999999 40.680037))"
1315,1316,40.680037,40.685037,-73.92218199999999,-73.91718199999998,"POLYGON ((-73.91718199999998 40.680037, -73.91718199999998 40.685037, -73.92218199999999 40.685037, -73.92218199999999 40.680037, -73.91718199999998 40.680037))"
1316,1317,40.680037,40.685037,-73.91718199999998,-73.91218199999999,"POLYGON ((-73.91218199999999 40.680037, -73.91218199999999 40.685037, -73.91718199999998 40.685037, -73.91718199999998 40.680037, -73.91218199999999 40.680037))"
1317,1318,40.680037,40.685037,-73.91218199999999,-73.90718199999999,"POLYGON ((-73.90718199999999 40.680037, -73.90718199999999 40.685037, -73.91218199999999 40.685037, -73.91218199999999 40.680037, -73.90718199999999 40.680037))"
1318,1319,40.680037,40.685037,-73.90718199999999,-73.902182,"POLYGON ((-73.902182 40.680037, -73.902182 40.685037, -73.90718199999999 40.685037, -73.90718199999999 40.680037, -73.902182 40.680037))"
1322,1323,40.680037,40.685037,-73.887182,-73.88218199999999,"POLYGON ((-73.88218199999999 40.680037, -73.88218199999999 40.685037, -73.887182 40.685037, -73.887182 40.680037, -73.88218199999999 40.680037))"
1324,1325,40.680037,40.685037,-73.87718199999999,-73.872182,"POLYGON ((-73.872182 40.680037, -73.872182 40.685037, -73.87718199999999 40.685037, -73.87718199999999 40.680037, -73.872182 40.680037))"
1326,1327,40.680037,40.685037,-73.86718199999999,-73.86218199999999,"POLYGON ((-73.86218199999999 40.680037, -73.86218199999999 40.685037, -73.86718199999999 40.685037, -73.86718199999999 40.680037, -73.86218199999999 40.680037))"
1327,1328,40.680037,40.685037,-73.86218199999999,-73.857182,"POLYGON ((-73.857182 40.680037, -73.857182 40.685037, -73.86218199999999 40.685037, -73.86218199999999 40.680037, -73.857182 40.680037))"
1328,1329,40.680037,40.685037,-73.857182,-73.85218199999998,"POLYGON ((-73.85218199999998 40.680037, -73.85218199999998 40.685037, -73.857182 40.685037, -73.857182 40.680037, -73.85218199999998 40.680037))"
1329,1330,40.680037,40.685037,-73.85218199999998,-73.84718199999999,"POLYGON ((-73.84718199999999 40.680037, -73.84718199999999 40.685037, -73.85218199999998 40.685037, -73.85218199999998 40.680037, -73.84718199999999 40.680037))"
1330,1331,40.680037,40.685037,-73.84718199999999,-73.842182,"POLYGON ((-73.842182 40.680037, -73.842182 40.685037, -73.84718199999999 40.685037, -73.84718199999999 40.680037, -73.842182 40.680037))"
1331,1332,40.680037,40.685037,-73.842182,-73.83718199999998,"POLYGON ((-73.83718199999998 40.680037, -73.83718199999998 40.685037, -73.842182 40.685037, -73.842182 40.680037, -73.83718199999998 40.680037))"
1332,1333,40.680037,40.685037,-73.83718199999998,-73.83218199999999,"POLYGON ((-73.83218199999999 40.680037, -73.83218199999999 40.685037, -73.83718199999998 40.685037, -73.83718199999998 40.680037, -73.83218199999999 40.680037))"
1333,1334,40.680037,40.685037,-73.83218199999999,-73.827182,"POLYGON ((-73.827182 40.680037, -73.827182 40.685037, -73.83218199999999 40.685037, -73.83218199999999 40.680037, -73.827182 40.680037))"
1334,1335,40.680037,40.685037,-73.827182,-73.82218199999998,"POLYGON ((-73.82218199999998 40.680037, -73.82218199999998 40.685037, -73.827182 40.685037, -73.827182 40.680037, -73.82218199999998 40.680037))"
1335,1336,40.680037,40.685037,-73.82218199999998,-73.81718199999999,"POLYGON ((-73.81718199999999 40.680037, -73.81718199999999 40.685037, -73.82218199999998 40.685037, -73.82218199999998 40.680037, -73.81718199999999 40.680037))"
1337,1338,40.680037,40.685037,-73.81218199999999,-73.80718199999998,"POLYGON ((-73.80718199999998 40.680037, -73.80718199999998 40.685037, -73.81218199999999 40.685037, -73.81218199999999 40.680037, -73.80718199999998 40.680037))"
1338,1339,40.680037,40.685037,-73.80718199999998,-73.80218199999999,"POLYGON ((-73.80218199999999 40.680037, -73.80218199999999 40.685037, -73.80718199999998 40.685037, -73.80718199999998 40.680037, -73.80218199999999 40.680037))"
1339,1340,40.680037,40.685037,-73.80218199999999,-73.79718199999999,"POLYGON ((-73.79718199999999 40.680037, -73.79718199999999 40.685037, -73.80218199999999 40.685037, -73.80218199999999 40.680037, -73.79718199999999 40.680037))"
1340,1341,40.680037,40.685037,-73.79718199999999,-73.79218199999998,"POLYGON ((-73.79218199999998 40.680037, -73.79218199999998 40.685037, -73.79718199999999 40.685037, -73.79718199999999 40.680037, -73.79218199999998 40.680037))"
1341,1342,40.680037,40.685037,-73.79218199999998,-73.78718199999999,"POLYGON ((-73.78718199999999 40.680037, -73.78718199999999 40.685037, -73.79218199999998 40.685037, -73.79218199999998 40.680037, -73.78718199999999 40.680037))"
1343,1344,40.680037,40.685037,-73.78218199999999,-73.777182,"POLYGON ((-73.777182 40.680037, -73.777182 40.685037, -73.78218199999999 40.685037, -73.78218199999999 40.680037, -73.777182 40.680037))"
1344,1345,40.680037,40.685037,-73.777182,-73.77218199999999,"POLYGON ((-73.77218199999999 40.680037, -73.77218199999999 40.685037, -73.777182 40.685037, -73.777182 40.680037, -73.77218199999999 40.680037))"
1348,1349,40.680037,40.685037,-73.75718199999999,-73.75218199999999,"POLYGON ((-73.75218199999999 40.680037, -73.75218199999999 40.685037, -73.75718199999999 40.685037, -73.75718199999999 40.680037, -73.75218199999999 40.680037))"
1353,1354,40.680037,40.685037,-73.732182,-73.72718199999998,"POLYGON ((-73.72718199999998 40.680037, -73.72718199999998 40.685037, -73.732182 40.685037, -73.732182 40.680037, -73.72718199999998 40.680037))"
1358,1359,40.680037,40.685037,-73.70718199999999,-73.702182,"POLYGON ((-73.702182 40.680037, -73.702182 40.685037, -73.70718199999999 40.685037, -73.70718199999999 40.680037, -73.702182 40.680037))"
1364,1365,40.685037,40.690037000000004,-74.077182,-74.07218199999998,"POLYGON ((-74.07218199999998 40.685037, -74.07218199999998 40.690037000000004, -74.077182 40.690037000000004, -74.077182 40.685037, -74.07218199999998 40.685037))"
1373,1374,40.685037,40.690037000000004,-74.03218199999999,-74.027182,"POLYGON ((-74.027182 40.685037, -74.027182 40.690037000000004, -74.03218199999999 40.690037000000004, -74.03218199999999 40.685037, -74.027182 40.685037))"
1374,1375,40.685037,40.690037000000004,-74.027182,-74.02218199999999,"POLYGON ((-74.02218199999999 40.685037, -74.02218199999999 40.690037000000004, -74.027182 40.690037000000004, -74.027182 40.685037, -74.02218199999999 40.685037))"
1376,1377,40.685037,40.690037000000004,-74.01718199999999,-74.012182,"POLYGON ((-74.012182 40.685037, -74.012182 40.690037000000004, -74.01718199999999 40.690037000000004, -74.01718199999999 40.685037, -74.012182 40.685037))"
1378,1379,40.685037,40.690037000000004,-74.00718199999999,-74.00218199999999,"POLYGON ((-74.00218199999999 40.685037, -74.00218199999999 40.690037000000004, -74.00718199999999 40.690037000000004, -74.00718199999999 40.685037, -74.00218199999999 40.685037))"
1379,1380,40.685037,40.690037000000004,-74.00218199999999,-73.997182,"POLYGON ((-73.997182 40.685037, -73.997182 40.690037000000004, -74.00218199999999 40.690037000000004, -74.00218199999999 40.685037, -73.997182 40.685037))"
1380,1381,40.685037,40.690037000000004,-73.997182,-73.99218199999999,"POLYGON ((-73.99218199999999 40.685037, -73.99218199999999 40.690037000000004, -73.997182 40.690037000000004, -73.997182 40.685037, -73.99218199999999 40.685037))"
1381,1382,40.685037,40.690037000000004,-73.99218199999999,-73.98718199999999,"POLYGON ((-73.98718199999999 40.685037, -73.98718199999999 40.690037000000004, -73.99218199999999 40.690037000000004, -73.99218199999999 40.685037, -73.98718199999999 40.685037))"
1382,1383,40.685037,40.690037000000004,-73.98718199999999,-73.982182,"POLYGON ((-73.982182 40.685037, -73.982182 40.690037000000004, -73.98718199999999 40.690037000000004, -73.98718199999999 40.685037, -73.982182 40.685037))"
1383,1384,40.685037,40.690037000000004,-73.982182,-73.97718199999998,"POLYGON ((-73.97718199999998 40.685037, -73.97718199999998 40.690037000000004, -73.982182 40.690037000000004, -73.982182 40.685037, -73.97718199999998 40.685037))"
1384,1385,40.685037,40.690037000000004,-73.97718199999998,-73.97218199999999,"POLYGON ((-73.97218199999999 40.685037, -73.97218199999999 40.690037000000004, -73.97718199999998 40.690037000000004, -73.97718199999998 40.685037, -73.97218199999999 40.685037))"
1385,1386,40.685037,40.690037000000004,-73.97218199999999,-73.967182,"POLYGON ((-73.967182 40.685037, -73.967182 40.690037000000004, -73.97218199999999 40.690037000000004, -73.97218199999999 40.685037, -73.967182 40.685037))"
1386,1387,40.685037,40.690037000000004,-73.967182,-73.96218199999998,"POLYGON ((-73.96218199999998 40.685037, -73.96218199999998 40.690037000000004, -73.967182 40.690037000000004, -73.967182 40.685037, -73.96218199999998 40.685037))"
1387,1388,40.685037,40.690037000000004,-73.96218199999998,-73.95718199999999,"POLYGON ((-73.95718199999999 40.685037, -73.95718199999999 40.690037000000004, -73.96218199999998 40.690037000000004, -73.96218199999998 40.685037, -73.95718199999999 40.685037))"
1388,1389,40.685037,40.690037000000004,-73.95718199999999,-73.952182,"POLYGON ((-73.952182 40.685037, -73.952182 40.690037000000004, -73.95718199999999 40.690037000000004, -73.95718199999999 40.685037, -73.952182 40.685037))"
1389,1390,40.685037,40.690037000000004,-73.952182,-73.94718199999998,"POLYGON ((-73.94718199999998 40.685037, -73.94718199999998 40.690037000000004, -73.952182 40.690037000000004, -73.952182 40.685037, -73.94718199999998 40.685037))"
1390,1391,40.685037,40.690037000000004,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.685037, -73.94218199999999 40.690037000000004, -73.94718199999998 40.690037000000004, -73.94718199999998 40.685037, -73.94218199999999 40.685037))"
1391,1392,40.685037,40.690037000000004,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.685037, -73.93718199999999 40.690037000000004, -73.94218199999999 40.690037000000004, -73.94218199999999 40.685037, -73.93718199999999 40.685037))"
1392,1393,40.685037,40.690037000000004,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.685037, -73.93218199999998 40.690037000000004, -73.93718199999999 40.690037000000004, -73.93718199999999 40.685037, -73.93218199999998 40.685037))"
1393,1394,40.685037,40.690037000000004,-73.93218199999998,-73.92718199999999,"POLYGON ((-73.92718199999999 40.685037, -73.92718199999999 40.690037000000004, -73.93218199999998 40.690037000000004, -73.93218199999998 40.685037, -73.92718199999999 40.685037))"
1394,1395,40.685037,40.690037000000004,-73.92718199999999,-73.92218199999999,"POLYGON ((-73.92218199999999 40.685037, -73.92218199999999 40.690037000000004, -73.92718199999999 40.690037000000004, -73.92718199999999 40.685037, -73.92218199999999 40.685037))"
1395,1396,40.685037,40.690037000000004,-73.92218199999999,-73.91718199999998,"POLYGON ((-73.91718199999998 40.685037, -73.91718199999998 40.690037000000004, -73.92218199999999 40.690037000000004, -73.92218199999999 40.685037, -73.91718199999998 40.685037))"
1396,1397,40.685037,40.690037000000004,-73.91718199999998,-73.91218199999999,"POLYGON ((-73.91218199999999 40.685037, -73.91218199999999 40.690037000000004, -73.91718199999998 40.690037000000004, -73.91718199999998 40.685037, -73.91218199999999 40.685037))"
1397,1398,40.685037,40.690037000000004,-73.91218199999999,-73.90718199999999,"POLYGON ((-73.90718199999999 40.685037, -73.90718199999999 40.690037000000004, -73.91218199999999 40.690037000000004, -73.91218199999999 40.685037, -73.90718199999999 40.685037))"
1398,1399,40.685037,40.690037000000004,-73.90718199999999,-73.902182,"POLYGON ((-73.902182 40.685037, -73.902182 40.690037000000004, -73.90718199999999 40.690037000000004, -73.90718199999999 40.685037, -73.902182 40.685037))"
1403,1404,40.685037,40.690037000000004,-73.88218199999999,-73.87718199999999,"POLYGON ((-73.87718199999999 40.685037, -73.87718199999999 40.690037000000004, -73.88218199999999 40.690037000000004, -73.88218199999999 40.685037, -73.87718199999999 40.685037))"
1404,1405,40.685037,40.690037000000004,-73.87718199999999,-73.872182,"POLYGON ((-73.872182 40.685037, -73.872182 40.690037000000004, -73.87718199999999 40.690037000000004, -73.87718199999999 40.685037, -73.872182 40.685037))"
1406,1407,40.685037,40.690037000000004,-73.86718199999999,-73.86218199999999,"POLYGON ((-73.86218199999999 40.685037, -73.86218199999999 40.690037000000004, -73.86718199999999 40.690037000000004, -73.86718199999999 40.685037, -73.86218199999999 40.685037))"
1407,1408,40.685037,40.690037000000004,-73.86218199999999,-73.857182,"POLYGON ((-73.857182 40.685037, -73.857182 40.690037000000004, -73.86218199999999 40.690037000000004, -73.86218199999999 40.685037, -73.857182 40.685037))"
1408,1409,40.685037,40.690037000000004,-73.857182,-73.85218199999998,"POLYGON ((-73.85218199999998 40.685037, -73.85218199999998 40.690037000000004, -73.857182 40.690037000000004, -73.857182 40.685037, -73.85218199999998 40.685037))"
1409,1410,40.685037,40.690037000000004,-73.85218199999998,-73.84718199999999,"POLYGON ((-73.84718199999999 40.685037, -73.84718199999999 40.690037000000004, -73.85218199999998 40.690037000000004, -73.85218199999998 40.685037, -73.84718199999999 40.685037))"
1410,1411,40.685037,40.690037000000004,-73.84718199999999,-73.842182,"POLYGON ((-73.842182 40.685037, -73.842182 40.690037000000004, -73.84718199999999 40.690037000000004, -73.84718199999999 40.685037, -73.842182 40.685037))"
